ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
ASSERTION	AAECAAMEAAAAAAAAgFZA
RUN	dp2.AirportSimulation	airportsimulation	1590233309616	 	3.3.1
REQUEST	5392		request_9	1590233393962	1590233393966	OK	 
REQUEST	5382		request_2	1590233393963	1590233393966	OK	 
REQUEST	5352		request_9	1590233393963	1590233393966	OK	 
REQUEST	5332		request_9	1590233393963	1590233393966	OK	 
REQUEST	3572		DeleteAirport	1590233393961	1590233393966	OK	 
REQUEST	4002		request_10	1590233393971	1590233393972	OK	 
REQUEST	4012		request_10	1590233393971	1590233393972	OK	 
REQUEST	3572		request_44	1590233393967	1590233393973	OK	 
REQUEST	4022		request_10	1590233393971	1590233393973	OK	 
REQUEST	3692		LoggedClient	1590233393971	1590233393974	OK	 
REQUEST	4032		request_10	1590233393971	1590233393974	OK	 
REQUEST	4062		request_10	1590233393971	1590233393974	OK	 
REQUEST	3702		LoggedClient	1590233393971	1590233393974	OK	 
REQUEST	4012		request_10 Redirect 1	1590233393972	1590233393974	OK	 
REQUEST	4002		request_10 Redirect 1	1590233393972	1590233393974	OK	 
REQUEST	4062		request_10 Redirect 1	1590233393974	1590233393976	OK	 
REQUEST	3702		LoggedClient Redirect 1	1590233393974	1590233393976	OK	 
REQUEST	3692		LoggedClient Redirect 1	1590233393974	1590233393976	OK	 
REQUEST	4032		request_10 Redirect 1	1590233393974	1590233393976	OK	 
REQUEST	4022		request_10 Redirect 1	1590233393974	1590233393976	OK	 
USER	AirlineListAirports	1792	END	1590233335943	1590233393982
USER	AirlineDeleteAirport	3012	END	1590233352939	1590233393982
REQUEST	2531		request_22	1590233393912	1590233393985	OK	 
USER	AirlineEditAirport	1131	END	1590233326842	1590233394003
REQUEST	2532		request_21 Redirect 1	1590233393965	1590233394009	OK	 
REQUEST	1782		ShowAirport	1590233393982	1590233394025	OK	 
USER	AirlineEditAirport	5823	START	1590233394043	1590233394043
USER	AirlineCreateAirport	5833	START	1590233394043	1590233394043
USER	AirlineShowAirport	5843	START	1590233394044	1590233394044
USER	AirlineListAirports	5853	START	1590233394044	1590233394044
USER	ClientShowAirport	5873	START	1590233394044	1590233394044
USER	ClientListAirports	5863	START	1590233394044	1590233394044
USER	AirlineDeleteAirport	5883	START	1590233394044	1590233394044
REQUEST	5873		Home	1590233394044	1590233394046	OK	 
REQUEST	5853		Home	1590233394044	1590233394047	OK	 
REQUEST	5833		Home	1590233394044	1590233394047	OK	 
REQUEST	5863		Home	1590233394044	1590233394047	OK	 
REQUEST	5883		Home	1590233394044	1590233394047	OK	 
REQUEST	5843		Home	1590233394044	1590233394047	OK	 
REQUEST	5823		Home	1590233394044	1590233394047	OK	 
USER	AirlineListAirports	1793	END	1590233336040	1590233394064
REQUEST	5353		LoginAirline	1590233394063	1590233394064	OK	 
REQUEST	5363		LoginAirline	1590233394063	1590233394064	OK	 
REQUEST	3693		LoggedClient	1590233394063	1590233394064	OK	 
REQUEST	5333		LoginAirline	1590233394064	1590233394064	OK	 
REQUEST	5373		LoginClient	1590233394064	1590233394065	OK	 
REQUEST	5383		LoginClient	1590233394063	1590233394065	OK	 
REQUEST	5343		LoginAirline	1590233394063	1590233394065	OK	 
REQUEST	3703		LoggedClient	1590233394063	1590233394065	OK	 
REQUEST	5353		request_9	1590233394064	1590233394066	OK	 
REQUEST	5363		request_9	1590233394064	1590233394066	OK	 
REQUEST	5333		request_9	1590233394064	1590233394066	OK	 
REQUEST	5393		LoginAirline	1590233394064	1590233394066	OK	 
REQUEST	2533		request_21	1590233394064	1590233394066	OK	 
REQUEST	3693		LoggedClient Redirect 1	1590233394064	1590233394067	OK	 
REQUEST	3543		ListAirport	1590233394064	1590233394067	OK	 
REQUEST	5343		request_9	1590233394065	1590233394067	OK	 
REQUEST	5383		request_2	1590233394065	1590233394067	OK	 
REQUEST	3533		ListAirport	1590233394064	1590233394067	OK	 
REQUEST	5373		request_2	1590233394065	1590233394067	OK	 
REQUEST	3703		LoggedClient Redirect 1	1590233394065	1590233394068	OK	 
REQUEST	5393		request_9	1590233394066	1590233394068	OK	 
REQUEST	4013		request_10	1590233394073	1590233394074	OK	 
REQUEST	4003		request_10	1590233394073	1590233394076	OK	 
REQUEST	4023		request_10	1590233394074	1590233394076	OK	 
REQUEST	4063		request_10	1590233394074	1590233394076	OK	 
REQUEST	4033		request_10	1590233394073	1590233394076	OK	 
REQUEST	4013		request_10 Redirect 1	1590233394074	1590233394076	OK	 
REQUEST	3523		CreateAirport	1590233394074	1590233394077	OK	 
REQUEST	3513		EditAirport	1590233394073	1590233394077	OK	 
REQUEST	3573		DeleteAirport	1590233394073	1590233394078	OK	 
REQUEST	4023		request_10 Redirect 1	1590233394076	1590233394078	OK	 
REQUEST	4063		request_10 Redirect 1	1590233394076	1590233394078	OK	 
REQUEST	4033		request_10 Redirect 1	1590233394076	1590233394079	OK	 
REQUEST	4003		request_10 Redirect 1	1590233394076	1590233394079	OK	 
REQUEST	2532		request_22	1590233394009	1590233394083	OK	 
REQUEST	3573		request_44	1590233394078	1590233394083	OK	 
USER	AirlineDeleteAirport	3013	END	1590233353042	1590233394095
USER	AirlineEditAirport	1132	END	1590233326943	1590233394099
REQUEST	2533		request_21 Redirect 1	1590233394066	1590233394111	OK	 
REQUEST	1783		ShowAirport	1590233394063	1590233394121	OK	 
USER	AirlineShowAirport	5844	START	1590233394140	1590233394140
USER	AirlineListAirports	5854	START	1590233394140	1590233394140
USER	AirlineCreateAirport	5834	START	1590233394140	1590233394140
USER	AirlineEditAirport	5824	START	1590233394140	1590233394140
USER	ClientShowAirport	5874	START	1590233394140	1590233394140
USER	ClientListAirports	5864	START	1590233394140	1590233394140
USER	AirlineDeleteAirport	5884	START	1590233394140	1590233394140
REQUEST	5824		Home	1590233394140	1590233394142	OK	 
REQUEST	5884		Home	1590233394140	1590233394142	OK	 
REQUEST	5854		Home	1590233394140	1590233394142	OK	 
REQUEST	5834		Home	1590233394140	1590233394143	OK	 
REQUEST	5844		Home	1590233394140	1590233394143	OK	 
REQUEST	5864		Home	1590233394140	1590233394143	OK	 
REQUEST	5874		Home	1590233394140	1590233394143	OK	 
REQUEST	5394		LoginAirline	1590233394161	1590233394161	OK	 
REQUEST	5344		LoginAirline	1590233394161	1590233394161	OK	 
REQUEST	5354		LoginAirline	1590233394161	1590233394161	OK	 
REQUEST	5384		LoginClient	1590233394161	1590233394161	OK	 
REQUEST	5374		LoginClient	1590233394161	1590233394162	OK	 
REQUEST	5364		LoginAirline	1590233394161	1590233394162	OK	 
REQUEST	5334		LoginAirline	1590233394161	1590233394162	OK	 
REQUEST	3534		ListAirport	1590233394161	1590233394163	OK	 
REQUEST	3544		ListAirport	1590233394161	1590233394163	OK	 
REQUEST	3524		CreateAirport	1590233394161	1590233394163	OK	 
REQUEST	5354		request_9	1590233394161	1590233394164	OK	 
REQUEST	5344		request_9	1590233394161	1590233394164	OK	 
REQUEST	2534		request_21	1590233394161	1590233394164	OK	 
REQUEST	5394		request_9	1590233394161	1590233394164	OK	 
REQUEST	3514		EditAirport	1590233394161	1590233394164	OK	 
REQUEST	5374		request_2	1590233394162	1590233394165	OK	 
REQUEST	5364		request_9	1590233394162	1590233394165	OK	 
REQUEST	5384		request_2	1590233394161	1590233394165	OK	 
REQUEST	5334		request_9	1590233394162	1590233394165	OK	 
REQUEST	3574		DeleteAirport	1590233394161	1590233394166	OK	 
USER	AirlineDeleteAirport	3014	END	1590233353140	1590233394171
REQUEST	4064		request_10	1590233394171	1590233394171	OK	 
REQUEST	3694		LoggedClient	1590233394171	1590233394171	OK	 
REQUEST	3574		request_44	1590233394166	1590233394172	OK	 
REQUEST	3704		LoggedClient	1590233394171	1590233394172	OK	 
REQUEST	4034		request_10	1590233394171	1590233394172	OK	 
REQUEST	4004		request_10	1590233394171	1590233394172	OK	 
REQUEST	4014		request_10	1590233394171	1590233394172	OK	 
REQUEST	4024		request_10	1590233394171	1590233394172	OK	 
REQUEST	4064		request_10 Redirect 1	1590233394171	1590233394174	OK	 
REQUEST	3694		LoggedClient Redirect 1	1590233394171	1590233394174	OK	 
REQUEST	3704		LoggedClient Redirect 1	1590233394172	1590233394174	OK	 
REQUEST	4014		request_10 Redirect 1	1590233394172	1590233394174	OK	 
REQUEST	4004		request_10 Redirect 1	1590233394172	1590233394174	OK	 
REQUEST	4034		request_10 Redirect 1	1590233394172	1590233394174	OK	 
REQUEST	4024		request_10 Redirect 1	1590233394172	1590233394175	OK	 
USER	AirlineListAirports	1794	END	1590233336141	1590233394181
REQUEST	2533		request_22	1590233394111	1590233394183	OK	 
USER	AirlineEditAirport	1133	END	1590233327041	1590233394201
REQUEST	2534		request_21 Redirect 1	1590233394164	1590233394213	OK	 
REQUEST	1784		ShowAirport	1590233394181	1590233394222	OK	 
USER	AirlineShowAirport	5845	START	1590233394241	1590233394241
USER	AirlineListAirports	5855	START	1590233394241	1590233394241
USER	AirlineCreateAirport	5835	START	1590233394241	1590233394241
USER	AirlineEditAirport	5825	START	1590233394241	1590233394241
USER	AirlineDeleteAirport	5885	START	1590233394241	1590233394241
USER	ClientListAirports	5865	START	1590233394241	1590233394241
USER	ClientShowAirport	5875	START	1590233394241	1590233394241
REQUEST	5845		Home	1590233394241	1590233394244	OK	 
REQUEST	5875		Home	1590233394242	1590233394244	OK	 
REQUEST	5825		Home	1590233394241	1590233394245	OK	 
REQUEST	5855		Home	1590233394241	1590233394245	OK	 
REQUEST	5885		Home	1590233394242	1590233394245	OK	 
REQUEST	5865		Home	1590233394242	1590233394245	OK	 
REQUEST	5835		Home	1590233394241	1590233394245	OK	 
REQUEST	5335		LoginAirline	1590233394251	1590233394252	OK	 
REQUEST	5375		LoginClient	1590233394251	1590233394252	OK	 
REQUEST	5365		LoginAirline	1590233394251	1590233394253	OK	 
REQUEST	5355		LoginAirline	1590233394251	1590233394253	OK	 
REQUEST	5335		request_9	1590233394252	1590233394254	OK	 
REQUEST	5375		request_2	1590233394252	1590233394254	OK	 
REQUEST	5385		LoginClient	1590233394251	1590233394254	OK	 
REQUEST	5345		LoginAirline	1590233394251	1590233394254	OK	 
REQUEST	5395		LoginAirline	1590233394251	1590233394254	OK	 
REQUEST	2535		request_21	1590233394251	1590233394254	OK	 
REQUEST	5355		request_9	1590233394253	1590233394254	OK	 
REQUEST	5365		request_9	1590233394253	1590233394254	OK	 
REQUEST	5345		request_9	1590233394254	1590233394255	OK	 
REQUEST	5395		request_9	1590233394254	1590233394255	OK	 
REQUEST	5385		request_2	1590233394254	1590233394255	OK	 
REQUEST	3525		CreateAirport	1590233394261	1590233394263	OK	 
REQUEST	3545		ListAirport	1590233394261	1590233394264	OK	 
REQUEST	3535		ListAirport	1590233394261	1590233394264	OK	 
REQUEST	3515		EditAirport	1590233394261	1590233394264	OK	 
REQUEST	3575		DeleteAirport	1590233394261	1590233394266	OK	 
REQUEST	3575		request_44	1590233394266	1590233394271	OK	 
REQUEST	4015		request_10	1590233394272	1590233394273	OK	 
REQUEST	4025		request_10	1590233394272	1590233394273	OK	 
REQUEST	4005		request_10	1590233394272	1590233394274	OK	 
REQUEST	4065		request_10	1590233394272	1590233394274	OK	 
REQUEST	3705		LoggedClient	1590233394272	1590233394274	OK	 
REQUEST	4035		request_10	1590233394272	1590233394274	OK	 
REQUEST	3695		LoggedClient	1590233394272	1590233394274	OK	 
REQUEST	4025		request_10 Redirect 1	1590233394273	1590233394275	OK	 
REQUEST	4015		request_10 Redirect 1	1590233394273	1590233394275	OK	 
REQUEST	4005		request_10 Redirect 1	1590233394274	1590233394276	OK	 
REQUEST	4035		request_10 Redirect 1	1590233394274	1590233394276	OK	 
REQUEST	3695		LoggedClient Redirect 1	1590233394274	1590233394276	OK	 
REQUEST	4065		request_10 Redirect 1	1590233394274	1590233394276	OK	 
REQUEST	3705		LoggedClient Redirect 1	1590233394274	1590233394276	OK	 
USER	AirlineListAirports	1795	END	1590233336242	1590233394283
REQUEST	2534		request_22	1590233394213	1590233394289	OK	 
USER	AirlineDeleteAirport	3015	END	1590233353242	1590233394293
REQUEST	2535		request_21 Redirect 1	1590233394254	1590233394298	OK	 
USER	AirlineEditAirport	1134	END	1590233327144	1590233394304
REQUEST	1785		ShowAirport	1590233394283	1590233394327	OK	 
USER	AirlineEditAirport	5826	START	1590233394339	1590233394339
USER	AirlineCreateAirport	5836	START	1590233394339	1590233394339
USER	AirlineShowAirport	5846	START	1590233394339	1590233394339
USER	AirlineDeleteAirport	5886	START	1590233394339	1590233394339
USER	ClientShowAirport	5876	START	1590233394339	1590233394339
USER	AirlineListAirports	5856	START	1590233394339	1590233394339
USER	ClientListAirports	5866	START	1590233394339	1590233394339
REQUEST	5836		Home	1590233394339	1590233394342	OK	 
REQUEST	5826		Home	1590233394339	1590233394343	OK	 
REQUEST	5846		Home	1590233394339	1590233394343	OK	 
REQUEST	5886		Home	1590233394339	1590233394343	OK	 
REQUEST	5876		Home	1590233394339	1590233394343	OK	 
REQUEST	5856		Home	1590233394339	1590233394343	OK	 
REQUEST	5866		Home	1590233394339	1590233394343	OK	 
REQUEST	5336		LoginAirline	1590233394359	1590233394360	OK	 
REQUEST	5376		LoginClient	1590233394359	1590233394359	OK	 
REQUEST	5346		LoginAirline	1590233394359	1590233394360	OK	 
REQUEST	3536		ListAirport	1590233394359	1590233394361	OK	 
REQUEST	5356		LoginAirline	1590233394359	1590233394361	OK	 
REQUEST	3546		ListAirport	1590233394359	1590233394361	OK	 
REQUEST	3526		CreateAirport	1590233394359	1590233394361	OK	 
REQUEST	5346		request_9	1590233394360	1590233394362	OK	 
REQUEST	5376		request_2	1590233394360	1590233394362	OK	 
REQUEST	5336		request_9	1590233394360	1590233394362	OK	 
REQUEST	2536		request_21	1590233394359	1590233394362	OK	 
REQUEST	5396		LoginAirline	1590233394359	1590233394362	OK	 
REQUEST	5386		LoginClient	1590233394359	1590233394362	OK	 
REQUEST	3516		EditAirport	1590233394359	1590233394362	OK	 
REQUEST	5366		LoginAirline	1590233394359	1590233394362	OK	 
REQUEST	5356		request_9	1590233394361	1590233394363	OK	 
REQUEST	3576		DeleteAirport	1590233394359	1590233394364	OK	 
REQUEST	5396		request_9	1590233394362	1590233394365	OK	 
REQUEST	5386		request_2	1590233394362	1590233394365	OK	 
REQUEST	5366		request_9	1590233394363	1590233394365	OK	 
USER	AirlineListAirports	1796	END	1590233336341	1590233394369
REQUEST	3706		LoggedClient	1590233394369	1590233394370	OK	 
REQUEST	4066		request_10	1590233394369	1590233394371	OK	 
REQUEST	3576		request_44	1590233394365	1590233394371	OK	 
REQUEST	4026		request_10	1590233394369	1590233394372	OK	 
REQUEST	4036		request_10	1590233394369	1590233394372	OK	 
REQUEST	4006		request_10	1590233394369	1590233394372	OK	 
REQUEST	4016		request_10	1590233394369	1590233394372	OK	 
REQUEST	3696		LoggedClient	1590233394369	1590233394372	OK	 
REQUEST	3706		LoggedClient Redirect 1	1590233394370	1590233394372	OK	 
REQUEST	4066		request_10 Redirect 1	1590233394371	1590233394373	OK	 
REQUEST	2535		request_22	1590233394298	1590233394373	OK	 
REQUEST	4016		request_10 Redirect 1	1590233394372	1590233394374	OK	 
REQUEST	4006		request_10 Redirect 1	1590233394372	1590233394374	OK	 
REQUEST	4036		request_10 Redirect 1	1590233394372	1590233394374	OK	 
REQUEST	4026		request_10 Redirect 1	1590233394372	1590233394374	OK	 
REQUEST	3696		LoggedClient Redirect 1	1590233394372	1590233394374	OK	 
USER	AirlineDeleteAirport	3016	END	1590233353339	1590233394379
USER	AirlineEditAirport	1135	END	1590233327241	1590233394410
REQUEST	2536		request_21 Redirect 1	1590233394362	1590233394419	OK	 
REQUEST	1786		ShowAirport	1590233394369	1590233394419	OK	 
USER	ClientListAirports	5867	START	1590233394441	1590233394441
USER	AirlineCreateAirport	5837	START	1590233394441	1590233394441
USER	ClientShowAirport	5877	START	1590233394441	1590233394441
USER	AirlineListAirports	5857	START	1590233394441	1590233394441
USER	AirlineShowAirport	5847	START	1590233394441	1590233394441
USER	AirlineDeleteAirport	5887	START	1590233394441	1590233394441
USER	AirlineEditAirport	5827	START	1590233394441	1590233394441
REQUEST	5827		Home	1590233394442	1590233394444	OK	 
REQUEST	5847		Home	1590233394442	1590233394444	OK	 
REQUEST	5857		Home	1590233394442	1590233394445	OK	 
REQUEST	5837		Home	1590233394442	1590233394445	OK	 
REQUEST	5867		Home	1590233394442	1590233394445	OK	 
REQUEST	5877		Home	1590233394442	1590233394445	OK	 
REQUEST	5887		Home	1590233394442	1590233394445	OK	 
REQUEST	5367		LoginAirline	1590233394462	1590233394463	OK	 
REQUEST	5357		LoginAirline	1590233394462	1590233394463	OK	 
REQUEST	5387		LoginClient	1590233394462	1590233394463	OK	 
REQUEST	5337		LoginAirline	1590233394462	1590233394464	OK	 
REQUEST	2537		request_21	1590233394462	1590233394464	OK	 
REQUEST	3527		CreateAirport	1590233394462	1590233394464	OK	 
REQUEST	3547		ListAirport	1590233394462	1590233394465	OK	 
REQUEST	5357		request_9	1590233394463	1590233394465	OK	 
REQUEST	3537		ListAirport	1590233394462	1590233394465	OK	 
REQUEST	5397		LoginAirline	1590233394462	1590233394465	OK	 
REQUEST	5377		LoginClient	1590233394462	1590233394465	OK	 
REQUEST	5347		LoginAirline	1590233394462	1590233394465	OK	 
REQUEST	3517		EditAirport	1590233394462	1590233394465	OK	 
REQUEST	5367		request_9	1590233394463	1590233394466	OK	 
REQUEST	5387		request_2	1590233394463	1590233394466	OK	 
REQUEST	5337		request_9	1590233394464	1590233394467	OK	 
REQUEST	3577		DeleteAirport	1590233394462	1590233394467	OK	 
REQUEST	5397		request_9	1590233394466	1590233394468	OK	 
REQUEST	5347		request_9	1590233394466	1590233394468	OK	 
REQUEST	5377		request_2	1590233394466	1590233394468	OK	 
USER	AirlineListAirports	1797	END	1590233336443	1590233394472
REQUEST	3707		LoggedClient	1590233394472	1590233394473	OK	 
REQUEST	4007		request_10	1590233394472	1590233394473	OK	 
REQUEST	3577		request_44	1590233394467	1590233394474	OK	 
REQUEST	4067		request_10	1590233394472	1590233394474	OK	 
REQUEST	4037		request_10	1590233394472	1590233394474	OK	 
REQUEST	3697		LoggedClient	1590233394472	1590233394474	OK	 
REQUEST	4017		request_10	1590233394472	1590233394474	OK	 
REQUEST	4027		request_10	1590233394472	1590233394475	OK	 
REQUEST	4007		request_10 Redirect 1	1590233394473	1590233394475	OK	 
REQUEST	3707		LoggedClient Redirect 1	1590233394473	1590233394476	OK	 
REQUEST	4017		request_10 Redirect 1	1590233394474	1590233394477	OK	 
REQUEST	4037		request_10 Redirect 1	1590233394474	1590233394477	OK	 
REQUEST	4027		request_10 Redirect 1	1590233394475	1590233394477	OK	 
REQUEST	4067		request_10 Redirect 1	1590233394474	1590233394477	OK	 
REQUEST	3697		LoggedClient Redirect 1	1590233394474	1590233394477	OK	 
USER	AirlineDeleteAirport	3017	END	1590233353440	1590233394482
REQUEST	2536		request_22	1590233394419	1590233394497	OK	 
